"Sample_Name","Sample_ID","INC","SpC","pH","Temp","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Methods_Deviation","Fe_mg_per_kg","Fe_mg_per_L","Initial_Water_mass_g","Final_Water_mass_g","Dry_Sediment_Mass_g","Initial_Gravimetric_Moisture","Final_Gravimetric_Moisture","Incubation_Water_Mass_g","ATP_nanomol_per_L","ATP_picomol_per_g","Percent_Fine_Sand","Percent_Med_Sand","Percent_Coarse_Sand","Percent_Tot_Sand","Percent_Clay","Percent_Silt","mean_ssa","Lost_Gravimetric_Water"
"EC_090_INC-D1","EC_090","INC-D1",36.79,5.24,20.5,0.303,0.901,"N/A",0.749,0.252,3,1.18,16.99,0.18,0.07,50.38,17.54,50.27,21,23.9,31.7,76.6,4.9,18.5,7.345,0.11
"EC_090_INC-D2","EC_090","INC-D2",36.56,5.33,20.5,0.238,0.7,"N/A",0.706,0.24,3,1.27,16.99,0.18,0.07,49.81,27.46,82.37,21,23.9,31.7,76.6,4.9,18.5,7.345,0.11
"EC_090_INC-D3","EC_090","INC-D3",35.73,5.39,20.4,0.298,0.867,"N/A",0.8,0.275,3,1.12,17,0.18,0.07,49.3,24.92,75.04,21,23.9,31.7,76.6,4.9,18.5,7.345,0.11
"EC_090_INC-D4","EC_090","INC-D4",36.29,5.43,20.5,0.236,0.692,"N/A",0.692,0.236,3,1.33,16.97,0.18,0.08,49.58,11.85,32.19,21,23.9,31.7,76.6,4.9,18.5,7.345,0.1
"EC_090_INC-D5","EC_090","INC-D5",34.97,5.35,20.8,0.178,0.526,"N/A",0.859,0.291,3.01,1.24,17.02,0.18,0.07,50.16,24.79,68.46,21,23.9,31.7,76.6,4.9,18.5,7.345,0.11
"EC_090_INC-W1","EC_090","INC-W1",29,6.96,20.5,145.776,434.578,"RATE_005",2.679,0.899,6.01,6,17.01,0.35,0.35,50.56,15.65,47.37,21,23.9,31.7,76.6,4.9,18.5,7.345,0
"EC_090_INC-W2","EC_090","INC-W2",28.94,6.09,20.7,125.139,379.332,"RATE_005",0.069,0.023,6.01,5.99,16.99,0.35,0.35,51.35,19.73,66.71,21,23.9,31.7,76.6,4.9,18.5,7.345,0
"EC_090_INC-W3","EC_090","INC-W3",26.77,5.77,20.5,116.934,347.077,"RATE_005",1.911,0.644,6,5.99,17,0.35,0.35,50.31,6.34,19.23,21,23.9,31.7,76.6,4.9,18.5,7.345,0
"EC_090_INC-W4","EC_090","INC-W4",29.03,5.55,20.7,163.662,480.197,"RATE_005",2.385,0.813,6.01,6,17.04,0.35,0.35,49.85,4.71,11.88,21,23.9,31.7,76.6,4.9,18.5,7.345,0
"EC_090_INC-W5","EC_090","INC-W5",29.74,5.45,20.4,141.168,419.335,"RATE_005",2.537,0.854,5.96,5.96,16.98,0.35,0.35,50.29,11.26,31.55,21,23.9,31.7,76.6,4.9,18.5,7.345,0
"EC_091_INC-D1","EC_091","INC-D1",168.8,7.01,19.8,6.738,22.456,"RATE_CV_050; RATE_OUTLIER_000",0.564,0.169,4.92,2.67,15.06,0.33,0.18,50.29,17.68,62.88,72.4,15,1.2,88.6,3.7,7.7,5.4435,0.15
"EC_091_INC-D2","EC_091","INC-D2",160.8,6.01,20,5.134,17.071,"RATE_CV_050; RATE_OUTLIER_000",0.849,0.255,4.93,2.76,15.11,0.33,0.18,50.31,27.75,130.4,72.4,15,1.2,88.6,3.7,7.7,5.4435,0.15
"EC_091_INC-D3","EC_091","INC-D3",165.8,6.27,20.3,0.472,1.582,"RATE_CV_050",0.485,0.145,4.92,2.28,15.06,0.33,0.15,50.58,25.48,83.56,72.4,15,1.2,88.6,3.7,7.7,5.4435,0.18
"EC_091_INC-D4","EC_091","INC-D4",154,6.13,20,4.398,14.377,"RATE_CV_050",0.775,0.237,4.92,2.9,15.07,0.33,0.19,49.33,8.48,21.94,72.4,15,1.2,88.6,3.7,7.7,5.4435,0.14
"EC_091_INC-D5","EC_091","INC-D5",161,6.4,20.1,0.509,1.723,"INC_002; RATE_CV_050",0.434,0.128,4.92,2.66,15.06,0.33,0.18,51.07,12.09,33.19,72.4,15,1.2,88.6,3.7,7.7,5.4435,0.15
"EC_091_INC-W1","EC_091","INC-W1",153.8,6.43,20,175.113,582.207,"RATE_005",0.955,0.287,7.91,7.91,15.13,0.52,0.52,50.37,10.64,32.87,72.4,15,1.2,88.6,3.7,7.7,5.4435,0
"EC_091_INC-W2","EC_091","INC-W2",141.9,7.12,20.1,121.422,398.672,"RATE_005",0.83,0.253,7.93,7.93,15.11,0.52,0.52,49.71,12.91,45.36,72.4,15,1.2,88.6,3.7,7.7,5.4435,0
"EC_091_INC-W3","EC_091","INC-W3",163.3,6.98,19.7,119.381,404.789,"RATE_005",0.908,0.268,7.92,7.93,15.08,0.53,0.53,51.2,23.35,73.27,72.4,15,1.2,88.6,3.7,7.7,5.4435,0
"EC_091_INC-W4","EC_091","INC-W4",159.2,6.66,20.1,104.406,345.078,"RATE_005",0.819,0.248,7.95,7.95,15.11,0.53,0.53,50.04,17.01,66.01,72.4,15,1.2,88.6,3.7,7.7,5.4435,0
"EC_091_INC-W5","EC_091","INC-W5",151.3,6.83,20.1,144.32,486.805,"RATE_005",0.826,0.245,7.9,7.9,15.07,0.52,0.52,50.9,5.67,20.67,72.4,15,1.2,88.6,3.7,7.7,5.4435,0
"EC_092_INC-D1","EC_092","INC-D1",144,6.53,20,0.438,1.324,"N/A",0.193,0.064,3.29,1.28,16.71,0.2,0.08,50.46,29.39,83.49,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0.12
"EC_092_INC-D2","EC_092","INC-D2",140.3,6.96,20,0.736,2.17,"N/A",0.123,0.042,3.29,1.38,16.71,0.2,0.08,49.21,23.61,60.85,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0.12
"EC_092_INC-D3","EC_092","INC-D3",145.3,6.64,20.1,0.141,0.416,"N/A",0.131,0.044,3.3,1.28,16.76,0.2,0.08,49.37,17.23,41.01,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0.12
"EC_092_INC-D4","EC_092","INC-D4",142.3,7.04,20,0.392,1.169,"N/A",0.202,0.068,3.28,1.47,16.69,0.2,0.09,49.7,13.83,41.35,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0.11
"EC_092_INC-D5","EC_092","INC-D5",142.2,6.99,20.1,0.497,1.492,"N/A",0.151,0.05,3.29,1.59,16.75,0.2,0.1,50.21,4.91,17.31,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0.1
"EC_092_INC-W1","EC_092","INC-W1",169,6.33,19.8,7.073,20.927,"RATE_CV_050; RATE_OUTLIER_000",0.338,0.114,6.31,6.31,16.71,0.38,0.38,49.38,5.96,18.37,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0
"EC_092_INC-W2","EC_092","INC-W2",168.2,6.11,20,9.545,28.932,"RATE_CV_050; RATE_OUTLIER_000",0.326,0.107,6.3,6.3,16.71,0.38,0.38,50.59,37.09,107.95,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0
"EC_092_INC-W3","EC_092","INC-W3",170.3,6.16,20.4,1.976,6.038,"RATE_CV_050",0.319,0.104,6.32,6.32,16.74,0.38,0.38,51.09,4.97,13.71,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0
"EC_092_INC-W4","EC_092","INC-W4",166.3,6.18,20,2.346,7.037,"RATE_CV_050",0.317,0.106,6.31,6.31,16.74,0.38,0.38,50.15,24.43,76.24,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0
"EC_092_INC-W5","EC_092","INC-W5",168.2,6.35,20.1,2.019,6.116,"RATE_CV_050",0.308,0.102,6.3,6.3,16.75,0.38,0.38,50.68,47.82,130.86,14,19.1,56.4,89.5,3,7.5,2.85366666666667,0
"EC_093_INC-D1","EC_093","INC-D1",56.27,6.38,20.7,0,0,"RATE_CV_050",0.198,0.064,3.7,2.04,16.3,0.23,0.12,50.55,2.27,6.6,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0.11
"EC_093_INC-D2","EC_093","INC-D2",57.2,6.64,20.8,0,0,"RATE_CV_050",0.186,0.061,3.69,1.92,16.28,0.23,0.12,49.7,3.17,9.64,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0.11
"EC_093_INC-D3","EC_093","INC-D3",56.58,6.6,20.6,0.468,1.432,"RATE_CV_050; RATE_OUTLIER_000",0.19,0.062,3.69,2.06,16.3,0.23,0.13,49.97,2.3,6.4,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0.1
"EC_093_INC-D4","EC_093","INC-D4",55.18,6.75,20.3,0,0,"RATE_CV_050",0.22,0.072,3.69,1.96,16.3,0.23,0.12,49.7,3.5,9.26,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0.11
"EC_093_INC-D5","EC_093","INC-D5",53.71,6.52,20.5,0,0,"RATE_CV_050",0.213,0.071,3.7,1.92,16.31,0.23,0.12,49.23,2.97,9.07,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0.11
"EC_093_INC-W1","EC_093","INC-W1",74.15,7.34,20.2,0.554,1.695,"N/A",0.216,0.071,6.73,6.63,16.3,0.41,0.41,49.98,3.58,10.22,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0
"EC_093_INC-W2","EC_093","INC-W2",69.1,6.67,20.3,0.473,1.467,"N/A",0.201,0.065,6.71,6.7,16.3,0.41,0.41,50.69,2.67,7.47,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0
"EC_093_INC-W3","EC_093","INC-W3",70.03,6.52,20.2,0.545,1.691,"N/A",0.215,0.069,6.74,6.74,16.32,0.41,0.41,50.76,2.89,7.93,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0
"EC_093_INC-W4","EC_093","INC-W4",71.93,6.3,20.5,0.52,1.617,"N/A",0.18,0.058,6.73,7.03,16.32,0.41,0.43,50.88,4.27,11.4,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,-0.02
"EC_093_INC-W5","EC_093","INC-W5",68.51,6.31,20.3,0.454,1.397,"N/A",0.202,0.066,6.72,6.71,16.31,0.41,0.41,50.32,4.41,11.61,4.2,11.2,82.3,97.7,1.8,0.5,4.04066666666667,0
"EC_094_INC-D1","EC_094","INC-D1",243.3,6.45,20.1,0.919,2.984,"RATE_CV_050",1.151,0.355,4.46,2.59,15.57,0.29,0.17,50.58,51.71,169.59,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0.12
"EC_094_INC-D2","EC_094","INC-D2",235.1,6.6,20.8,0.928,3.016,"RATE_CV_050",1.218,0.375,4.46,2.62,15.54,0.29,0.17,50.54,48.08,205.82,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0.12
"EC_094_INC-D3","EC_094","INC-D3",240.3,6.6,20.4,0.756,2.437,"RATE_CV_050",1.285,0.399,4.46,1.87,15.56,0.29,0.12,50.19,39.38,121.28,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0.17
"EC_094_INC-D4","EC_094","INC-D4",238.1,6.53,20.3,3.787,12.418,"RATE_CV_050; RATE_OUTLIER_000",1.634,0.498,4.46,2.54,15.54,0.29,0.16,50.99,25.51,72.84,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0.13
"EC_094_INC-D5","EC_094","INC-D5",233.2,6.91,20.4,0.802,2.616,"RATE_CV_050",1.381,0.423,4.46,2.79,15.56,0.29,0.18,50.78,60.31,185.18,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0.11
"EC_094_INC-W1","EC_094","INC-W1",238.8,7,20.2,124.638,408.758,"RATE_005",1.465,0.447,7.47,7.47,15.55,0.48,0.48,51.03,32.88,87.16,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0
"EC_094_INC-W2","EC_094","INC-W2",244.9,6.47,20.2,154.795,498.066,"RATE_005",1.392,0.433,7.48,7.48,15.57,0.48,0.48,50.13,36.76,139.29,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0
"EC_094_INC-W3","EC_094","INC-W3",239.9,6.45,20.4,109.705,361.991,"RATE_005",1.37,0.415,7.48,7.47,15.54,0.48,0.48,51.31,29.38,105.25,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0
"EC_094_INC-W4","EC_094","INC-W4",244.2,6.33,20.1,131.252,423.25,"RATE_005",1.629,0.505,7.49,7.49,15.61,0.48,0.48,50.37,43.54,122.77,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0
"EC_094_INC-W5","EC_094","INC-W5",243.9,6.33,20.4,122.395,395.66,"RATE_005",1.582,0.489,7.47,7.47,15.55,0.48,0.48,50.3,23.61,76.08,23.6,18.9,48.6,91.1,4.1,4.8,5.065,0
"EC_095_INC-D1","EC_095","INC-D1",369.9,5.42,19.5,3.316,14.018,"N/A",0.159,0.038,7.59,3.43,12.43,0.61,0.28,52.63,70.35,384.57,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0.33
"EC_095_INC-D2","EC_095","INC-D2",366.5,5.17,19.4,1.59,6.659,"N/A",0.061,0.015,7.56,2.85,12.39,0.61,0.23,51.93,57.6,417.78,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0.38
"EC_095_INC-D3","EC_095","INC-D3",365.6,5.3,19.3,2.287,9.623,"N/A",0.077,0.018,7.58,3.27,12.42,0.61,0.26,52.3,69.4,487.63,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0.35
"EC_095_INC-D4","EC_095","INC-D4",377,5.21,19.5,2.539,10.676,"N/A",0.076,0.018,7.6,3.88,12.45,0.61,0.31,52.39,58.82,337.32,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0.3
"EC_095_INC-D5","EC_095","INC-D5",382.5,5.2,19.5,4.835,20.529,"N/A",0.069,0.016,7.55,2.84,12.39,0.61,0.23,52.65,62.34,523.05,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0.38
"EC_095_INC-W1","EC_095","INC-W1",347.3,5.55,19.5,288.114,1225.528,"RATE_005",3.03,0.712,10.56,10.55,12.41,0.85,0.85,52.83,13.48,124.11,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0
"EC_095_INC-W2","EC_095","INC-W2",343.1,5.69,19.4,277.778,1172.022,"RATE_005",0.07,0.017,10.51,10.5,12.43,0.84,0.84,52.53,20.38,160.4,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0
"EC_095_INC-W3","EC_095","INC-W3",347.3,5.66,19.7,286.5,1197.251,"RATE_005",2.717,0.65,10.51,10.51,12.4,0.85,0.85,51.86,31.31,266.87,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0
"EC_095_INC-W4","EC_095","INC-W4",319,5.73,19.5,271.208,1136.636,"RATE_005",0.069,0.017,10.47,10.47,12.45,0.84,0.84,52.22,36.93,281.36,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0
"EC_095_INC-W5","EC_095","INC-W5",330.9,5.8,19.4,282.83,1178.232,"RATE_005",1.622,0.389,10.54,10.54,12.47,0.85,0.85,51.99,33.64,237.11,45.2,16.1,4.2,65.5,1.8,32.7,12.832,0
