"Sample_Name","Sample_ID","INC","SpC","pH","Temp","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Fe_mg_per_kg","Fe_mg_per_L","Initial_Water_Mass_g","Final_Water_Mass_g","Dry_Sediment_Mass_g","Incubation_Water_Mass_g","ATP_nanomol_per_L","ATP_picomol_per_g","Percent_Fine_Sand","Percent_Med_Sand","Percent_Coarse_Sand","Percent_Tot_Sand","Percent_Clay","Percent_Silt","mean_ssa","Initial_Gravimetric_Water","Final_Gravimetric_Water","Lost_Gravimetric_Water"
"EC_023_INC-W2","EC_023","INC-W2",139,6.46,21.1,-271.999,-9999,"-9999","1.403",-9999,-9999,-9999,-9999,14.07,92.28,13.9,24.5,42.7,81.1,6.2,12.7,67.9295,1,1,0
"EC_023_INC-W3","EC_023","INC-W3",139.9,7.1,21.1,-264.878,-9999,"-9999","1.359",-9999,-9999,-9999,-9999,15.74,73.98,13.9,24.5,42.7,81.1,6.2,12.7,67.9295,1,1,0
"EC_023_INC-W4","EC_023","INC-W4",137.1,6.9,21.1,-257.059,-9999,"-9999","1.368",-9999,-9999,-9999,-9999,13.27,56.97,13.9,24.5,42.7,81.1,6.2,12.7,67.9295,1,1,0
"EC_023_INC-W5","EC_023","INC-W5",136.5,6.7,21.1,-223.44,-9999,"-9999","1.371",-9999,-9999,-9999,-9999,14.22,63.36,13.9,24.5,42.7,81.1,6.2,12.7,67.9295,1,1,0
"EC_024_INC-D1","EC_024","INC-D1",238.4,6.42,21.5,0,0,"0.037","0.013",2.86,1.41,17.21,49.86,9.8,37.74,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.166182452062754,0.0819291109819872,0.084253341080767
"EC_024_INC-D2","EC_024","INC-D2",254.3,6.72,21.3,0,0,"0.11","0.038",2.85,1.31,17.15,49.89,14.12,52.22,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.166180758017493,0.0763848396501458,0.089795918367347
"EC_024_INC-D3","EC_024","INC-D3",248.7,5.99,21.7,0,0,"0.117","0.04",2.86,1.26,17.18,49.88,18.85,74.18,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.166472642607683,0.0733410942956927,0.0931315483119907
"EC_024_INC-D4","EC_024","INC-D4",254.3,6.08,21.7,0,0,"0.093","0.032",2.85,1.49,17.12,49.9,15.33,50.55,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.166471962616822,0.0870327102803738,0.0794392523364486
"EC_024_INC-D5","EC_024","INC-D5",262.9,6.24,21.6,0,0,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",2.84,1.53,17.08,49.92,16.78,64.72,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.166276346604215,0.0895784543325527,0.0766978922716628
"EC_024_INC-W1","EC_024","INC-W1",226.9,6.3,21.7,-4.103,-11.929,"0.098","0.034",5.86,5.86,17.16,49.89,14.36,50.05,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.341491841491842,0.341491841491842,0
"EC_024_INC-W2","EC_024","INC-W2",223.2,6.43,21.5,-1.146,-3.354,"0.15","0.051",5.87,5.87,17.06,49.93,11.82,42.5,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.344079718640094,0.344079718640094,0
"EC_024_INC-W3","EC_024","INC-W3",223.4,6.58,21.4,-1.209,-3.507,"0.164","0.057",5.84,5.84,17.19,49.87,7.65,27.75,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.339732402559628,0.339732402559628,0
"EC_024_INC-W4","EC_024","INC-W4",225.5,6.82,21,-1.564,-4.52,"0.137","0.047",5.85,5.84,17.25,49.85,26.77,97.92,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.339130434782609,0.338550724637681,0.000579710144927525
"EC_024_INC-W5","EC_024","INC-W5",218.9,6.08,21.6,-2.913,-8.479,"0.18","0.062",5.78,5.78,17.14,49.89,12.66,44.38,4.2,8.7,83.6,96.5,3.4,0.1,4.797,0.337222870478413,0.337222870478413,0
"EC_027_INC-D1","EC_027","INC-D1",1157,6.99,21.6,-9999,-9999,"0.31","0.06",10,7.76,10.02,52.11,3.1,16.94,46.5,25,1.1,72.6,15.7,11.7,34.066,0.998003992015968,0.774451097804391,0.223552894211577
"EC_027_INC-D2","EC_027","INC-D2",1102,7.08,21.8,-9999,-9999,"14.349","2.753",9.97,7.55,10,52.12,2.76,19.72,46.5,25,1.1,72.6,15.7,11.7,34.066,0.997,0.755,0.242
"EC_027_INC-D3","EC_027","INC-D3",1123,7.16,21.6,-3.299,-17.157,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",9.99,7.12,10.02,52.11,3.99,34.67,46.5,25,1.1,72.6,15.7,11.7,34.066,0.997005988023952,0.710578842315369,0.286427145708583
"EC_027_INC-D4","EC_027","INC-D4",1117,7.12,22,-109.808,-571.748,"0.685","0.132",9.98,7.12,10.01,52.12,3.3,11.96,46.5,25,1.1,72.6,15.7,11.7,34.066,0.997002997002997,0.711288711288711,0.285714285714286
"EC_027_INC-D5","EC_027","INC-D5",1037,7.03,21.8,-7.881,-40.945,"0.402","0.077",10.01,6.99,10.03,52.11,2.09,4.6,46.5,25,1.1,72.6,15.7,11.7,34.066,0.998005982053839,0.69690927218345,0.301096709870389
"EC_027_INC-W1","EC_027","INC-W1",1097,6.44,21.4,-182.577,-950.641,"0.214","0.041",12.72,12.72,10.01,52.12,3.59,15.41,46.5,25,1.1,72.6,15.7,11.7,34.066,1.27072927072927,1.27072927072927,0
"EC_027_INC-W2","EC_027","INC-W2",1078,7.17,21.6,-265.758,-1385.131,"16.887","3.24",12.57,12.57,10,52.12,3.09,21.6,46.5,25,1.1,72.6,15.7,11.7,34.066,1.257,1.257,0
"EC_027_INC-W3","EC_027","INC-W3",1002,6.85,21.5,-244.014,-1271.801,"0.493","0.095",13.01,13.01,10,52.12,2.25,16.16,46.5,25,1.1,72.6,15.7,11.7,34.066,1.301,1.301,0
"EC_027_INC-W4","EC_027","INC-W4",1070,6.92,21.5,-261.147,-1356.767,"0.331","0.064",12.95,12.95,10.03,52.11,1.97,9.31,46.5,25,1.1,72.6,15.7,11.7,34.066,1.29112662013958,1.29112662013958,0
"EC_027_INC-W5","EC_027","INC-W5",1033,7.11,21.4,-9999,-9999,"10.136","1.949",12.88,12.88,10.02,52.11,3.5,16.25,46.5,25,1.1,72.6,15.7,11.7,34.066,1.28542914171657,1.28542914171657,0
"EC_032_INC-D1","EC_032","INC-D1",607.9,7.09,19.7,-221.433,-1144.544,"0.843","0.163",10.55,6.91,10.13,52.36,6.19,73.62,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.04146100691017,0.68213228035538,0.359328726554788
"EC_032_INC-D2","EC_032","INC-D2",616.1,7.35,20.2,-260.814,-1408.074,"18.262","3.383",10.14,6.18,9.73,52.53,1.17,3.96,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.04213771839671,0.635149023638232,0.406988694758479
"EC_032_INC-D3","EC_032","INC-D3",669.4,7.45,19.6,-185.851,-994.426,"15.328","2.865",10.23,6.16,9.81,52.49,3.41,22.81,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.04281345565749,0.627930682976555,0.414882772680938
"EC_032_INC-D4","EC_032","INC-D4",642.1,7.51,19.5,-238.136,-1270.059,"19.01","3.564",10.25,7.35,9.84,52.48,5.69,35.41,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.04166666666667,0.746951219512195,0.294715447154472
"EC_032_INC-D5","EC_032","INC-D5",677.4,7.76,19.9,-132.501,-676.208,"16.421","3.218",10.68,5.43,10.25,52.31,4.53,28.95,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.0419512195122,0.529756097560976,0.51219512195122
"EC_032_INC-W1","EC_032","INC-W1",603.7,6.74,19.8,-265.923,-1426.043,"1.707","0.318",14.22,14.2,9.79,52.5,7.29,72.55,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.45250255362615,1.45045965270684,0.00204290091930548
"EC_032_INC-W2","EC_032","INC-W2",590.3,6.94,20.3,-267.866,-1442.905,"1.722","0.32",14.12,14.12,9.75,52.52,3.01,18.59,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.44820512820513,1.44820512820513,0
"EC_032_INC-W3","EC_032","INC-W3",589.5,7,19.9,-266.952,-1403.841,"1.504","0.286",14.38,14.37,9.97,52.43,2,12.19,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.44232698094283,1.44132397191575,0.00100300902708139
"EC_032_INC-W4","EC_032","INC-W4",607.1,7.22,20.3,-265,-1384.447,"14.483","2.772",14.43,14.43,10.03,52.4,1.99,11.38,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.43868394815553,1.43868394815553,0
"EC_032_INC-W5","EC_032","INC-W5",601.5,7.3,20.2,-269.748,-1415.434,"10.724","2.044",14.45,14.44,9.99,52.42,5.62,41.35,6.6,1.1,1.1,8.8,20.6,70.6,95.555,1.44644644644645,1.44544544544545,0.00100100100100109
"EC_033_INC-D1","EC_033","INC-D1",1181,7.62,20.9,0,0,"0.102","0.032",4.05,2.22,15.9,50.6,2.99,7.86,0.8,6.2,92.1,99.1,0.9,0,5.349,0.254716981132075,0.139622641509434,0.115094339622642
"EC_033_INC-D2","EC_033","INC-D2",1157,7.57,20.6,0,0,"0.114","0.036",4.07,2.16,16,50.55,1.62,4.57,0.8,6.2,92.1,99.1,0.9,0,5.349,0.254375,0.135,0.119375
"EC_033_INC-D3","EC_033","INC-D3",1176,7.36,20.9,0,0,"0.056","0.018",4.06,2.22,15.97,50.57,1.69,4.88,0.8,6.2,92.1,99.1,0.9,0,5.349,0.254226675015654,0.139010644959299,0.115216030056356
"EC_033_INC-D4","EC_033","INC-D4",1169,7.62,20.8,-0.18,-0.57,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",4.07,2.31,15.97,50.57,1.25,3.75,0.8,6.2,92.1,99.1,0.9,0,5.349,0.254852849092048,0.144646211646838,0.11020663744521
"EC_033_INC-D5","EC_033","INC-D5",1189,7.66,20.9,0,0,"0.1","0.031",4.05,1.79,15.9,50.6,1.48,3.68,0.8,6.2,92.1,99.1,0.9,0,5.349,0.254716981132075,0.112578616352201,0.142138364779874
"EC_033_INC-W1","EC_033","INC-W1",1155,7.7,20.8,-0.034,-0.108,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",9.2,9.2,15.89,50.6,1.14,3.15,0.8,6.2,92.1,99.1,0.9,0,5.349,0.578980490874764,0.578980490874764,0
"EC_033_INC-W2","EC_033","INC-W2",1131,7.67,21,0,0,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",9.43,9.08,16.08,50.52,1.55,4.01,0.8,6.2,92.1,99.1,0.9,0,5.349,0.586442786069652,0.564676616915423,0.0217661691542289
"EC_033_INC-W3","EC_033","INC-W3",1144,7.46,20.8,0,0,"0.105","0.033",9.21,9.21,15.9,50.6,0.73,2.07,0.8,6.2,92.1,99.1,0.9,0,5.349,0.579245283018868,0.579245283018868,0
"EC_033_INC-W4","EC_033","INC-W4",1140,7.68,20.8,0,0,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",9.28,9.28,16.11,50.51,0.61,1.77,0.8,6.2,92.1,99.1,0.9,0,5.349,0.576039726877716,0.576039726877716,0
"EC_033_INC-W5","EC_033","INC-W5",1137,7.63,20.7,0,0,"0.094","0.029",9.13,9.79,15.83,50.63,0.75,2.12,0.8,6.2,92.1,99.1,0.9,0,5.349,0.576753000631712,0.618445988629185,-0.041692987997473
"EC_034_INC-D1","EC_034","INC-D1",494.9,6.5,20.9,-1.368,-4.717,"0.639","0.185",5.24,3.39,14.79,51,50.86,208.2,80.7,4,0.6,85.3,3.4,11.3,14.807,0.354293441514537,0.22920892494929,0.125084516565247
"EC_034_INC-D2","EC_034","INC-D2",500.8,6.45,21.7,-1.323,-4.556,"0.703","0.204",5.25,3.42,14.81,51,64.97,352.88,80.7,4,0.6,85.3,3.4,11.3,14.807,0.354490209318028,0.230925050641458,0.12356515867657
"EC_034_INC-D3","EC_034","INC-D3",479.3,6.3,20.7,-1.093,-3.778,"0.695","0.201",5.23,3.16,14.76,51.02,59.84,303.9,80.7,4,0.6,85.3,3.4,11.3,14.807,0.354336043360434,0.214092140921409,0.140243902439024
"EC_034_INC-D4","EC_034","INC-D4",489,6.85,21.7,-1.113,-3.868,"0.737","0.212",5.21,2.86,14.69,51.05,61.92,233.77,80.7,4,0.6,85.3,3.4,11.3,14.807,0.354663036078965,0.194690265486726,0.15997277059224
"EC_034_INC-D5","EC_034","INC-D5",481.6,7.22,20.6,-1.866,-6.434,"0.879","0.255",5.24,3.08,14.79,51,64.06,250.44,80.7,4,0.6,85.3,3.4,11.3,14.807,0.354293441514537,0.208248816768087,0.14604462474645
"EC_034_INC-W1","EC_034","INC-W1",415.5,6.7,21.9,-224.555,-771.416,"1.556","0.453",8.27,8.27,14.84,50.98,46.66,149.83,80.7,4,0.6,85.3,3.4,11.3,14.807,0.557277628032345,0.557277628032345,0
"EC_034_INC-W2","EC_034","INC-W2",409.6,6.57,21.8,-258.728,-892.944,"1.729","0.501",8.25,8.25,14.78,51.01,51.63,237.93,80.7,4,0.6,85.3,3.4,11.3,14.807,0.558186738836265,0.558186738836265,0
"EC_034_INC-W3","EC_034","INC-W3",419.5,6.45,21.7,-206.353,-712.665,"0.564","0.163",8.21,8.2,14.77,51.01,40.33,206.66,80.7,4,0.6,85.3,3.4,11.3,14.807,0.555856465809073,0.555179417738659,0.000677048070413133
"EC_034_INC-W4","EC_034","INC-W4",423,6.42,21.7,-252.83,-866.045,"1.744","0.509",8.23,8.23,14.88,50.97,43.51,251.04,80.7,4,0.6,85.3,3.4,11.3,14.807,0.553091397849462,0.553091397849462,0
"EC_034_INC-W5","EC_034","INC-W5",403.4,6.42,21.1,-243.593,-843.893,"1.328","0.383",8.19,8.19,14.73,51.03,42.48,134.7,80.7,4,0.6,85.3,3.4,11.3,14.807,0.556008146639511,0.556008146639511,0
"EC_035_INC-D1","EC_035","INC-D1",279.8,7.14,20.1,-265.215,-1881.946,"2.263","0.319",12.46,13.56,7.61,54,28.98,84.24,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,1.63731931668857,1.78186596583443,-0.144546649145861
"EC_035_INC-D2","EC_035","INC-D2",261.7,7.06,19.8,-268.682,-1925.317,"2.503","0.349",12.34,10.49,7.54,54.03,17.01,59.41,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,1.63660477453581,1.39124668435013,0.245358090185676
"EC_035_INC-D3","EC_035","INC-D3",254.5,7.16,20,-117.402,-830.738,"0.885","0.125",12.49,8.51,7.63,53.99,16.77,60.06,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,1.63695937090433,1.11533420707733,0.521625163826999
"EC_035_INC-D4","EC_035","INC-D4",274.9,7.09,19.9,-269.861,-1917.433,"1.203","0.169",12.42,9.69,7.6,54,12.56,40.06,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,1.63421052631579,1.275,0.35921052631579
"EC_035_INC-D5","EC_035","INC-D5",274.9,6.86,18.8,-262.968,-1866.002,"3.616","0.51",12.45,9.73,7.61,54,19.2,68.76,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,1.63600525624179,1.27858081471748,0.35742444152431
"EC_035_INC-W1","EC_035","INC-W1",296.4,7.53,20.1,-268.417,-1904.667,"3.354","0.473",15.43,15.43,7.61,54,11.73,42.58,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,2.02759526938239,2.02759526938239,0
"EC_035_INC-W2","EC_035","INC-W2",282.8,7.11,20,-274.839,-1947.317,"2.735","0.386",15.46,15.46,7.62,53.99,14.2,56.91,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,2.02887139107612,2.02887139107612,0
"EC_035_INC-W3","EC_035","INC-W3",272.9,7.14,19.9,-264.923,-1882.348,"1.781","0.251",15.37,15.37,7.6,54,24.36,77.09,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,2.02236842105263,2.02236842105263,0
"EC_035_INC-W4","EC_035","INC-W4",283.5,7.07,20.1,-276.469,-1956.299,"3.326","0.47",15.43,15.43,7.63,53.99,26.26,78.15,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,2.02228047182176,2.02228047182176,0
"EC_035_INC-W5","EC_035","INC-W5",285.5,7.03,19.9,-270.133,-1916.844,"2.221","0.313",15.42,15.42,7.61,54,30.33,97.05,28.4,62.3,3.5,94.2,2.5,3.3,17.1256666666667,2.02628120893561,2.02628120893561,0
"EC_037_INC-D1","EC_037","INC-D1",361.1,6.34,21.1,-2.084,-6.052,"0.137","0.047",2.71,1.07,17.2,49.95,6.4,20.28,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.157558139534884,0.0622093023255814,0.0953488372093023
"EC_037_INC-D2","EC_037","INC-D2",358.6,6.28,21.4,-1.616,-4.665,"0.146","0.051",2.73,1.1,17.29,49.91,4.2,11.48,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.157894736842105,0.0636205899363794,0.0942741469057259
"EC_037_INC-D3","EC_037","INC-D3",363.8,6.72,20.9,-1.517,-4.365,"0.138","0.048",2.74,0.83,17.34,49.89,2.99,9.07,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.158016147635525,0.0478662053056517,0.110149942329873
"EC_037_INC-D4","EC_037","INC-D4",367.1,6.57,21.2,-0.469,-1.347,"0.095","0.033",2.74,1.03,17.37,49.88,8.16,27.9,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.157743235463443,0.0592976396085204,0.0984455958549223
"EC_037_INC-D5","EC_037","INC-D5",366.9,6.69,20.8,-0.558,-1.623,"0.154","0.053",2.71,0.91,17.18,49.96,15.13,42.7,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.157741559953434,0.0529685681024447,0.10477299185099
"EC_037_INC-W1","EC_037","INC-W1",361.3,7.01,20.7,-1.867,-5.354,"0.256","0.089",7.62,7.62,17.39,49.87,1.74,6.56,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.438182863714779,0.438182863714779,0
"EC_037_INC-W2","EC_037","INC-W2",353,6.61,21,-1.771,-5.062,"0.183","0.064",7.68,7.68,17.44,49.85,2.69,7.94,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.440366972477064,0.440366972477064,0
"EC_037_INC-W3","EC_037","INC-W3",352.2,6.86,21.2,-4.405,-12.835,"0.182","0.062",7.67,7.67,17.15,49.97,6.31,19.85,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.447230320699708,0.447230320699708,0
"EC_037_INC-W4","EC_037","INC-W4",351,6.63,20.7,-1.943,-5.524,"0.225","0.079",7.77,7.77,17.52,49.81,5.77,16.68,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.443493150684932,0.443493150684932,0
"EC_037_INC-W5","EC_037","INC-W5",361.3,6.43,20.1,-4.434,-12.491,"0.2","0.071",7.8,7.8,17.66,49.75,5.92,20.17,3.7,4.7,89.3,97.7,2.3,0,5.7255,0.44167610419026,0.44167610419026,0
"EC_038_INC-D1","EC_038","INC-D1",162.1,6.48,20.9,-0.449,-1.386,"0.379","0.123",3.79,2.31,16.31,50.33,7.36,24.25,5.2,12.1,80.5,97.8,2.2,0,6.034,0.232372777437155,0.141630901287554,0.0907418761496015
"EC_038_INC-D2","EC_038","INC-D2",153.6,6.84,20.8,-0.335,-1.03,"0.402","0.131",3.81,1.82,16.36,50.31,9.91,33.4,5.2,12.1,80.5,97.8,2.2,0,6.034,0.232885085574572,0.111246943765281,0.121638141809291
"EC_038_INC-D3","EC_038","INC-D3",148.3,6.88,20.9,-0.209,-0.66,"0.608","0.193",3.72,1.98,15.99,50.46,5.49,18.38,5.2,12.1,80.5,97.8,2.2,0,6.034,0.232645403377111,0.123827392120075,0.108818011257036
"EC_038_INC-D4","EC_038","INC-D4",171.5,6.52,20.1,-0.242,-0.742,"0.502","0.164",3.82,1.94,16.4,50.29,8.34,28.42,5.2,12.1,80.5,97.8,2.2,0,6.034,0.232926829268293,0.118292682926829,0.114634146341463
"EC_038_INC-D5","EC_038","INC-D5",163.5,6.53,21.3,-0.372,-1.166,"0.516","0.165",3.74,1.97,16.09,50.42,8.51,25.03,5.2,12.1,80.5,97.8,2.2,0,6.034,0.232442510876321,0.122436295835923,0.110006215040398
"EC_038_INC-W1","EC_038","INC-W1",148.4,6.65,20.9,-5.415,-16.652,"0.464","0.151",8.85,8.85,16.36,50.31,11.65,29.73,5.2,12.1,80.5,97.8,2.2,0,6.034,0.540953545232274,0.540953545232274,0
"EC_038_INC-W2","EC_038","INC-W2",157.9,6.93,20.9,-14.654,-45.92,"0.554","0.177",8.74,8.74,16.09,50.42,34.92,89.94,5.2,12.1,80.5,97.8,2.2,0,6.034,0.54319453076445,0.54319453076445,0
"EC_038_INC-W3","EC_038","INC-W3",141.3,7.01,20.9,-5.403,-16.779,"0.462","0.149",8.76,8.76,16.22,50.37,16.02,57.15,5.2,12.1,80.5,97.8,2.2,0,6.034,0.540073982737361,0.540073982737361,0
"EC_038_INC-W4","EC_038","INC-W4",146.1,6.57,21.3,-12.213,-38.271,"0.486","0.155",8.75,8.75,16.09,50.42,12.99,33.48,5.2,12.1,80.5,97.8,2.2,0,6.034,0.543816034804226,0.543816034804226,0
"EC_038_INC-W5","EC_038","INC-W5",139.9,6.75,20.9,-109.76,-341.762,"0.683","0.219",8.77,8.77,16.18,50.38,9.57,31.48,5.2,12.1,80.5,97.8,2.2,0,6.034,0.542027194066749,0.542027194066749,0
"EC_039_INC-D1","EC_039","INC-D1",527.9,7.74,20.6,0,0,"0.131","0.04",4.59,1.95,15.46,50.62,5.93,15.85,3.7,25.3,67.9,96.9,3.1,0,5.336,0.296895213454075,0.126131953428202,0.170763260025873
"EC_039_INC-D2","EC_039","INC-D2",525.6,7.74,20.6,0,0,"0.114","0.034",4.56,2.71,15.34,50.67,5.53,14.81,3.7,25.3,67.9,96.9,3.1,0,5.336,0.297262059973924,0.176662320730117,0.120599739243807
"EC_039_INC-D3","EC_039","INC-D3",521.5,7.46,20.4,0,0,"0.119","0.036",4.59,2.73,15.47,50.62,4.04,13.09,3.7,25.3,67.9,96.9,3.1,0,5.336,0.296703296703297,0.176470588235294,0.120232708468003
"EC_039_INC-D4","EC_039","INC-D4",532.9,7.69,20.3,0,0,"0.107","0.034",4.79,2.6,16.14,50.33,5.83,16.92,3.7,25.3,67.9,96.9,3.1,0,5.336,0.296778190830235,0.161090458488228,0.135687732342007
"EC_039_INC-D5","EC_039","INC-D5",524.5,7.32,20.3,0,0,"0.099","0.03",4.59,2.6,15.45,50.62,4.57,13.06,3.7,25.3,67.9,96.9,3.1,0,5.336,0.297087378640777,0.168284789644013,0.128802588996764
"EC_039_INC-W1","EC_039","INC-W1",514.7,7.04,20.5,-0.658,-2.131,"0.111","0.034",6.61,6.61,15.61,50.56,7.61,28.05,3.7,25.3,67.9,96.9,3.1,0,5.336,0.423446508648302,0.423446508648302,0
"EC_039_INC-W2","EC_039","INC-W2",506.2,7.16,20.5,-8.443,-27.888,"0.127","0.038",6.54,6.54,15.34,50.67,8.19,25.21,3.7,25.3,67.9,96.9,3.1,0,5.336,0.426336375488918,0.426336375488918,0
"EC_039_INC-W3","EC_039","INC-W3",499.9,7.45,20.2,-0.418,-1.372,"0.027","0.008",6.55,6.55,15.43,50.63,5.95,18.9,3.7,25.3,67.9,96.9,3.1,0,5.336,0.42449773169151,0.42449773169151,0
"EC_039_INC-W4","EC_039","INC-W4",512.2,7.47,20.2,-0.526,-1.715,"0.024","0.007",6.61,6.61,15.52,50.6,4.78,14.27,3.7,25.3,67.9,96.9,3.1,0,5.336,0.42590206185567,0.42590206185567,0
"EC_039_INC-W5","EC_039","INC-W5",486.8,7.61,20.4,-10.591,-34.552,"0.13","0.04",6.61,6.61,15.51,50.6,4.48,13.78,3.7,25.3,67.9,96.9,3.1,0,5.336,0.426176660219213,0.426176660219213,0
"EC_040_INC-D1","EC_040","INC-D1",528.2,7.52,20.1,-0.791,-2.871,"12.142","3.345",6.44,2.58,13.95,50.64,2.08,18.16,35.7,1.8,3.8,41.3,17.7,41,68.869,0.461648745519713,0.18494623655914,0.276702508960573
"EC_040_INC-D2","EC_040","INC-D2",534.3,7.35,19.7,-0.273,-0.993,"2.067","0.568",6.43,2.22,13.92,50.65,2.04,16.64,35.7,1.8,3.8,41.3,17.7,41,68.869,0.461925287356322,0.15948275862069,0.302442528735632
"EC_040_INC-D3","EC_040","INC-D3",544,7.27,20.1,-0.247,-0.9,"2.12","0.582",6.42,2.46,13.9,50.66,1.84,9.1,35.7,1.8,3.8,41.3,17.7,41,68.869,0.461870503597122,0.176978417266187,0.284892086330935
"EC_040_INC-D4","EC_040","INC-D4",542.2,7.5,19.9,-0.279,-1.014,"9.425","2.592",6.43,2.57,13.93,50.65,2.77,14.7,35.7,1.8,3.8,41.3,17.7,41,68.869,0.46159368269921,0.184493898061737,0.277099784637473
"EC_040_INC-D5","EC_040","INC-D5",526,7.54,19.9,-0.441,-1.629,"5.593","1.514",6.34,2.45,13.73,50.73,2.05,10.34,35.7,1.8,3.8,41.3,17.7,41,68.869,0.46176256372906,0.178441369264385,0.283321194464676
"EC_040_INC-W1","EC_040","INC-W1",486.1,7.45,20,-208.29,-769.596,"12.311","3.332",9.12,9.12,13.73,50.73,1.44,13.09,35.7,1.8,3.8,41.3,17.7,41,68.869,0.664238892935178,0.664238892935178,0
"EC_040_INC-W2","EC_040","INC-W2",502.3,7.17,19.9,-246.264,-899.654,"12.517","3.426",8.98,8.98,13.87,50.67,1.18,7.8,35.7,1.8,3.8,41.3,17.7,41,68.869,0.647440519105984,0.647440519105984,0
"EC_040_INC-W3","EC_040","INC-W3",479.2,7.3,19.9,-233.337,-860.091,"4.919","1.334",9.16,9.16,13.76,50.72,1.41,14.45,35.7,1.8,3.8,41.3,17.7,41,68.869,0.665697674418605,0.665697674418605,0
"EC_040_INC-W4","EC_040","INC-W4",499.9,7.28,20.3,-256.415,-946.72,"13.629","3.691",9.15,9.14,13.74,50.73,1.1,7.99,35.7,1.8,3.8,41.3,17.7,41,68.869,0.665938864628821,0.665211062590975,0.000727802037845726
"EC_040_INC-W5","EC_040","INC-W5",494.8,7.35,20.2,-169.462,-622.138,"14.079","3.835",9.23,9.23,13.81,50.7,1.64,13.42,35.7,1.8,3.8,41.3,17.7,41,68.869,0.668356263577118,0.668356263577118,0
"EC_041_INC-D1","EC_041","INC-D1",234.7,7.39,20.3,-6.566,-24.51,"0.433","0.116",6.27,4.21,13.74,51.29,8.67,33.69,7.2,31.9,55,94.1,4.1,1.8,11.21,0.456331877729258,0.306404657933042,0.149927219796215
